DeliveryID,Distance (km),Package_Weight (kg),Weather_Conditions,Traffic_Level,Start_Time_Delivery,Delivery_Time (mins),Delivery_Difficulty,Distance_Category,Start_Hour,Peak_Hours,Combined_Condition,Efficiency
D10508,11.4,3.2,Cloudy,Medium,10:59,44,36.480000000000004,Long,10,0,Cloudy + Medium,3.8596491228070176
D10509,17.7,1.7,Foggy,Low,6:19,102,30.089999999999996,Long,6,0,Foggy + Low,5.76271186440678
D10510,16.0,9.7,Rainy,Medium,14:04,102,155.2,Long,14,0,Rainy + Medium,6.375
D10511,15.6,1.0,Foggy,High,19:06,78,15.6,Long,19,1,Foggy + High,5.0
D10512,3.7,8.9,Foggy,Medium,10:31,24,32.93,Short,10,0,Foggy + Medium,6.486486486486486
D10513,16.0,7.1,Snowy,Medium,9:09,106,113.6,Long,9,1,Snowy + Medium,6.625
D10514,1.3,5.5,Snowy,High,14:31,54,7.15,Short,14,0,Snowy + High,41.53846153846154
D10515,2.1,8.7,Cloudy,High,9:56,34,18.27,Short,9,1,Cloudy + High,16.19047619047619
D10516,7.1,9.0,Foggy,Low,6:58,57,63.9,Medium,6,0,Foggy + Low,8.028169014084508
D10517,10.8,9.2,Sunny,Low,10:54,94,99.36,Long,10,0,Sunny + Low,8.703703703703702
D10518,10.8,7.8,Rainy,High,13:51,111,84.24000000000001,Long,13,0,Rainy + High,10.277777777777777
D10519,12.0,7.4,Cloudy,High,8:19,43,88.80000000000001,Long,8,1,Cloudy + High,3.5833333333333335
D10520,20.0,4.3,Snowy,Medium,17:19,98,86.0,Long,17,1,Snowy + Medium,4.9
D10521,8.2,6.4,Foggy,Medium,9:17,52,52.48,Medium,9,1,Foggy + Medium,6.341463414634147
D10522,12.5,3.6,Snowy,Medium,8:20,38,45.0,Long,8,1,Snowy + Medium,3.04
D10523,13.3,3.9,Cloudy,High,6:25,116,51.870000000000005,Long,6,0,Cloudy + High,8.721804511278195
D10524,12.4,2.9,Cloudy,Medium,6:45,31,35.96,Long,6,0,Cloudy + Medium,2.5
D10525,10.7,9.0,Sunny,High,9:43,39,96.3,Long,9,1,Sunny + High,3.6448598130841123
D10526,7.6,5.2,Sunny,Low,20:04,66,39.519999999999996,Medium,20,0,Sunny + Low,8.68421052631579
D10527,12.3,7.4,Sunny,High,9:51,61,91.02000000000001,Long,9,1,Sunny + High,4.959349593495935
D10528,12.7,3.9,Rainy,Medium,8:28,85,49.529999999999994,Long,8,1,Rainy + Medium,6.692913385826772
D10529,5.6,2.2,Sunny,Medium,13:32,59,12.32,Medium,13,0,Sunny + Medium,10.535714285714286
D10530,4.3,7.0,Rainy,Medium,8:14,53,30.099999999999998,Short,8,1,Rainy + Medium,12.325581395348838
D10531,12.6,2.9,Cloudy,Low,17:45,26,36.54,Long,17,1,Cloudy + Low,2.0634920634920637
D10532,6.5,2.1,Cloudy,Medium,16:19,23,13.65,Medium,16,0,Cloudy + Medium,3.5384615384615383
D10533,7.8,7.5,Snowy,High,8:36,103,58.5,Medium,8,1,Snowy + High,13.205128205128206
D10534,3.9,9.0,Sunny,Low,12:51,33,35.1,Short,12,0,Sunny + Low,8.461538461538462
D10535,3.6,4.3,Sunny,High,15:17,93,15.48,Short,15,0,Sunny + High,25.833333333333332
D10536,1.1,4.0,Foggy,High,7:25,63,4.4,Short,7,1,Foggy + High,57.272727272727266
D10537,17.7,6.6,Snowy,Low,11:29,68,116.82,Long,11,0,Snowy + Low,3.84180790960452
D10538,2.5,4.6,Cloudy,Low,16:21,90,11.5,Short,16,0,Cloudy + Low,36.0
D10539,6.7,1.4,Sunny,Low,16:20,22,9.379999999999999,Medium,16,0,Sunny + Low,3.2835820895522385
D10540,17.0,6.9,Snowy,Medium,20:06,14,117.30000000000001,Long,20,0,Snowy + Medium,0.8235294117647058
D10541,5.9,9.3,Rainy,High,15:02,100,54.870000000000005,Medium,15,0,Rainy + High,16.94915254237288
D10542,12.1,1.2,Rainy,Low,17:05,67,14.52,Long,17,1,Rainy + Low,5.537190082644628
D10543,13.9,5.0,Rainy,High,12:27,87,69.5,Long,12,0,Rainy + High,6.258992805755396
D10544,2.0,7.0,Cloudy,Low,10:15,11,14.0,Short,10,0,Cloudy + Low,5.5
D10545,8.2,4.0,Cloudy,Medium,17:56,63,32.8,Medium,17,1,Cloudy + Medium,7.682926829268293
D10546,10.4,3.7,Sunny,High,12:32,86,38.480000000000004,Long,12,0,Sunny + High,8.269230769230768
D10547,15.8,8.3,Snowy,Low,9:00,85,131.14000000000001,Long,9,1,Snowy + Low,5.379746835443037
D10548,17.1,7.9,Snowy,Low,8:39,94,135.09,Long,8,1,Snowy + Low,5.497076023391813
D10549,9.3,2.9,Rainy,High,7:33,86,26.970000000000002,Medium,7,1,Rainy + High,9.247311827956988
D10550,7.6,7.8,Sunny,Low,6:20,49,59.279999999999994,Medium,6,0,Sunny + Low,6.447368421052632
D10551,19.6,4.5,Snowy,High,7:22,19,88.2,Long,7,1,Snowy + High,0.9693877551020408
D10552,19.0,8.7,Cloudy,High,15:41,14,165.29999999999998,Long,15,0,Cloudy + High,0.7368421052631579
D10553,18.2,5.8,Foggy,Low,19:24,82,105.55999999999999,Long,19,1,Foggy + Low,4.5054945054945055
D10554,2.1,4.2,Rainy,High,14:23,111,8.82,Short,14,0,Rainy + High,52.857142857142854
D10555,15.3,2.4,Sunny,Medium,9:23,27,36.72,Long,9,1,Sunny + Medium,1.7647058823529411
D10556,2.2,7.6,Foggy,Low,11:17,49,16.72,Short,11,0,Foggy + Low,22.27272727272727
D10557,3.6,1.7,Rainy,Medium,17:29,43,6.12,Short,17,1,Rainy + Medium,11.944444444444445
D10558,15.3,2.8,Foggy,Low,10:33,53,42.839999999999996,Long,10,0,Foggy + Low,3.464052287581699
D10559,11.1,9.8,Snowy,Medium,20:55,112,108.78,Long,20,0,Snowy + Medium,10.09009009009009
D10560,4.5,4.6,Cloudy,Medium,9:41,94,20.7,Short,9,1,Cloudy + Medium,20.88888888888889
D10561,3.5,4.8,Sunny,High,12:53,54,16.8,Short,12,0,Sunny + High,15.428571428571429
D10562,6.8,2.3,Rainy,Medium,19:47,27,15.639999999999999,Medium,19,1,Rainy + Medium,3.9705882352941178
D10563,10.2,2.0,Cloudy,Low,20:35,55,20.4,Long,20,0,Cloudy + Low,5.392156862745098
D10564,15.8,3.1,Rainy,High,7:10,71,48.980000000000004,Long,7,1,Rainy + High,4.493670886075949
D10565,9.5,2.1,Rainy,Medium,10:27,12,19.95,Medium,10,0,Rainy + Medium,1.263157894736842
D10566,5.1,4.7,Cloudy,Low,17:37,45,23.97,Medium,17,1,Cloudy + Low,8.823529411764707
D10567,16.1,3.3,Sunny,Low,13:23,33,53.13,Long,13,0,Sunny + Low,2.0496894409937885
D10568,10.0,5.8,Snowy,Low,9:44,87,58.0,Medium,9,1,Snowy + Low,8.7
D10569,1.8,2.7,Foggy,Medium,20:23,39,4.86,Short,20,0,Foggy + Medium,21.666666666666668
D10570,16.4,4.0,Foggy,Low,17:31,113,65.6,Long,17,1,Foggy + Low,6.890243902439025
D10571,19.3,8.3,Snowy,High,13:03,103,160.19000000000003,Long,13,0,Snowy + High,5.336787564766839
D10572,1.3,2.4,Sunny,Low,18:14,95,3.12,Short,18,1,Sunny + Low,73.07692307692308
D10573,4.1,6.5,Sunny,Medium,11:52,27,26.65,Short,11,0,Sunny + Medium,6.585365853658537
D10574,7.3,1.5,Rainy,Medium,7:06,92,10.95,Medium,7,1,Rainy + Medium,12.602739726027398
D10575,9.5,6.6,Foggy,Medium,9:18,34,62.699999999999996,Medium,9,1,Foggy + Medium,3.5789473684210527
D10576,8.2,4.1,Foggy,High,13:17,47,33.62,Medium,13,0,Foggy + High,5.731707317073171
D10577,15.0,6.9,Foggy,High,7:37,73,103.5,Long,7,1,Foggy + High,4.866666666666666
D10578,18.4,7.0,Snowy,High,15:27,98,128.79999999999998,Long,15,0,Snowy + High,5.326086956521739
D10579,5.8,5.7,Sunny,Low,7:26,94,33.06,Medium,7,1,Sunny + Low,16.20689655172414
D10580,15.7,2.0,Rainy,Medium,10:16,70,31.4,Long,10,0,Rainy + Medium,4.45859872611465
D10581,4.1,6.3,Foggy,Medium,13:51,92,25.83,Short,13,0,Foggy + Medium,22.439024390243905
D10582,12.7,4.9,Sunny,High,10:33,44,62.230000000000004,Long,10,0,Sunny + High,3.4645669291338583
D10583,9.1,3.2,Snowy,High,14:40,27,29.12,Medium,14,0,Snowy + High,2.967032967032967
D10584,14.3,0.9,Rainy,Medium,20:29,80,12.870000000000001,Long,20,0,Rainy + Medium,5.594405594405594
D10585,18.4,1.7,Foggy,High,20:17,32,31.279999999999998,Long,20,0,Foggy + High,1.7391304347826089
D10586,10.3,5.4,Cloudy,Low,10:58,61,55.620000000000005,Long,10,0,Cloudy + Low,5.922330097087379
D10587,20.0,5.1,Sunny,Low,16:11,101,102.0,Long,16,0,Sunny + Low,5.05
D10588,16.7,2.3,Sunny,High,19:12,69,38.41,Long,19,1,Sunny + High,4.131736526946108
D10589,5.3,5.6,Cloudy,Low,8:57,53,29.679999999999996,Medium,8,1,Cloudy + Low,10.0
D10590,4.4,0.5,Sunny,Medium,8:02,80,2.2,Short,8,1,Sunny + Medium,18.18181818181818
D10591,13.8,8.6,Snowy,High,9:30,61,118.68,Long,9,1,Snowy + High,4.420289855072464
D10592,17.9,4.7,Cloudy,High,14:48,42,84.13,Long,14,0,Cloudy + High,2.346368715083799
D10593,19.1,2.4,Cloudy,Medium,6:20,35,45.84,Long,6,0,Cloudy + Medium,1.832460732984293
D10594,16.0,2.9,Rainy,Medium,6:56,40,46.4,Long,6,0,Rainy + Medium,2.5
D10595,11.4,9.2,Rainy,High,6:56,63,104.88,Long,6,0,Rainy + High,5.526315789473684
D10596,10.9,8.0,Cloudy,Medium,6:01,53,87.2,Long,6,0,Cloudy + Medium,4.862385321100917
D10597,4.9,2.0,Foggy,High,13:25,86,9.8,Short,13,0,Foggy + High,17.551020408163264
D10598,5.0,0.9,Foggy,Medium,20:50,96,4.5,Short,20,0,Foggy + Medium,19.2
D10599,13.4,2.3,Foggy,High,10:56,57,30.819999999999997,Long,10,0,Foggy + High,4.253731343283582
D10600,15.0,3.6,Snowy,Low,10:10,76,54.0,Long,10,0,Snowy + Low,5.066666666666666
D10601,13.7,3.4,Sunny,Low,16:19,64,46.58,Long,16,0,Sunny + Low,4.671532846715329
D10602,5.2,7.3,Foggy,Low,16:42,115,37.96,Medium,16,0,Foggy + Low,22.115384615384613
D10603,19.7,4.5,Foggy,Medium,8:21,71,88.64999999999999,Long,8,1,Foggy + Medium,3.6040609137055837
D10604,18.2,3.2,Foggy,Medium,18:34,23,58.24,Long,18,1,Foggy + Medium,1.2637362637362637
D10605,13.2,10.0,Sunny,High,11:18,43,132.0,Long,11,0,Sunny + High,3.257575757575758
D10606,12.5,2.0,Foggy,Low,14:21,26,25.0,Long,14,0,Foggy + Low,2.08
D10607,8.2,9.0,Snowy,Low,19:31,85,73.8,Medium,19,1,Snowy + Low,10.365853658536587
D10608,10.7,5.6,Rainy,High,15:51,17,59.919999999999995,Long,15,0,Rainy + High,1.5887850467289721
D10609,6.7,3.4,Snowy,Medium,12:54,105,22.78,Medium,12,0,Snowy + Medium,15.671641791044776
D10610,6.3,9.5,Rainy,Low,13:13,115,59.85,Medium,13,0,Rainy + Low,18.253968253968253
D10611,13.0,2.8,Rainy,High,8:42,89,36.4,Long,8,1,Rainy + High,6.846153846153846
D10612,1.2,9.7,Foggy,Low,11:50,108,11.639999999999999,Short,11,0,Foggy + Low,90.0
D10613,18.1,2.1,Sunny,Low,19:52,63,38.010000000000005,Long,19,1,Sunny + Low,3.480662983425414
D10614,10.4,9.5,Sunny,Medium,10:13,90,98.8,Long,10,0,Sunny + Medium,8.653846153846153
D10615,16.2,1.5,Snowy,Low,7:50,19,24.299999999999997,Long,7,1,Snowy + Low,1.1728395061728396
D10616,3.9,3.0,Rainy,Low,15:30,70,11.7,Short,15,0,Rainy + Low,17.94871794871795
D10617,12.2,4.1,Foggy,Low,14:00,30,50.019999999999996,Long,14,0,Foggy + Low,2.459016393442623
D10618,9.6,4.5,Rainy,Low,14:31,108,43.199999999999996,Medium,14,0,Rainy + Low,11.25
D10619,13.9,6.8,Rainy,High,7:34,36,94.52,Long,7,1,Rainy + High,2.5899280575539567
D10620,19.4,6.5,Snowy,High,14:32,114,126.1,Long,14,0,Snowy + High,5.876288659793815
D10621,8.9,7.6,Cloudy,Medium,11:31,90,67.64,Medium,11,0,Cloudy + Medium,10.112359550561797
D10622,8.0,7.7,Rainy,High,13:02,86,61.6,Medium,13,0,Rainy + High,10.75
D10623,12.0,6.6,Cloudy,Medium,8:44,97,79.19999999999999,Long,8,1,Cloudy + Medium,8.083333333333334
D10624,5.1,5.5,Rainy,Low,11:41,10,28.049999999999997,Medium,11,0,Rainy + Low,1.9607843137254903
D10625,2.8,6.9,Snowy,Medium,9:02,13,19.32,Short,9,1,Snowy + Medium,4.642857142857143
D10626,19.1,1.0,Rainy,High,17:03,23,19.1,Long,17,1,Rainy + High,1.2041884816753925
D10627,1.0,5.9,Cloudy,Medium,12:36,10,5.9,Short,12,0,Cloudy + Medium,10.0
D10628,15.2,2.7,Snowy,High,11:04,111,41.04,Long,11,0,Snowy + High,7.302631578947369
D10629,14.3,6.1,Snowy,Medium,10:09,51,87.23,Long,10,0,Snowy + Medium,3.5664335664335662
D10630,18.6,5.0,Cloudy,Medium,17:50,93,93.0,Long,17,1,Cloudy + Medium,5.0
D10631,18.0,2.2,Cloudy,High,8:23,78,39.6,Long,8,1,Cloudy + High,4.333333333333333
D10632,18.8,8.2,Sunny,Low,19:25,16,154.16,Long,19,1,Sunny + Low,0.851063829787234
D10633,15.2,8.7,Foggy,Medium,10:26,46,132.23999999999998,Long,10,0,Foggy + Medium,3.0263157894736845
D10634,17.4,9.1,Cloudy,Medium,18:04,21,158.33999999999997,Long,18,1,Cloudy + Medium,1.2068965517241381
D10635,17.9,5.0,Sunny,Low,8:16,19,89.5,Long,8,1,Sunny + Low,1.0614525139664805
D10636,7.3,2.7,Foggy,Medium,17:42,75,19.71,Medium,17,1,Foggy + Medium,10.273972602739727
D10637,6.5,2.8,Foggy,Low,17:10,50,18.2,Medium,17,1,Foggy + Low,7.6923076923076925
D10638,10.9,8.9,Rainy,High,12:18,43,97.01,Long,12,0,Rainy + High,3.944954128440367
D10639,9.5,9.5,Cloudy,Medium,7:51,89,90.25,Medium,7,1,Cloudy + Medium,9.368421052631579
D10640,11.7,0.8,Foggy,High,16:18,28,9.36,Long,16,0,Foggy + High,2.393162393162393
D10641,3.1,2.3,Rainy,High,18:09,86,7.13,Short,18,1,Rainy + High,27.741935483870968
D10642,18.0,8.6,Cloudy,High,20:48,58,154.79999999999998,Long,20,0,Cloudy + High,3.2222222222222223
D10643,9.3,5.1,Foggy,Medium,16:23,27,47.43,Medium,16,0,Foggy + Medium,2.9032258064516125
D10644,9.7,7.5,Rainy,High,10:02,19,72.75,Medium,10,0,Rainy + High,1.9587628865979383
D10645,14.2,8.8,Rainy,Medium,17:39,84,124.96000000000001,Long,17,1,Rainy + Medium,5.915492957746479
D10646,5.4,7.2,Sunny,Low,20:06,110,38.88,Medium,20,0,Sunny + Low,20.37037037037037
D10647,15.5,1.7,Foggy,Medium,7:31,16,26.349999999999998,Long,7,1,Foggy + Medium,1.032258064516129
D10648,16.0,6.0,Foggy,Low,20:29,119,96.0,Long,20,0,Foggy + Low,7.4375
D10649,8.1,5.1,Rainy,Low,13:17,50,41.309999999999995,Medium,13,0,Rainy + Low,6.172839506172839
D10650,3.2,4.4,Foggy,Low,8:10,79,14.080000000000002,Short,8,1,Foggy + Low,24.6875
D10651,16.3,2.2,Cloudy,Medium,14:05,65,35.86000000000001,Long,14,0,Cloudy + Medium,3.987730061349693
D10652,10.9,7.6,Rainy,Low,19:27,44,82.84,Long,19,1,Rainy + Low,4.036697247706422
D10653,8.7,6.5,Sunny,Medium,7:30,18,56.55,Medium,7,1,Sunny + Medium,2.0689655172413794
D10654,11.3,9.4,Rainy,Medium,6:41,82,106.22000000000001,Long,6,0,Rainy + Medium,7.256637168141593
D10655,20.0,6.9,Sunny,High,11:50,120,138.0,Long,11,0,Sunny + High,6.0
D10656,4.8,9.1,Foggy,Medium,12:35,26,43.68,Short,12,0,Foggy + Medium,5.416666666666667
D10657,5.2,4.0,Rainy,Low,7:55,73,20.8,Medium,7,1,Rainy + Low,14.038461538461538
D10658,6.2,3.5,Sunny,High,16:19,90,21.7,Medium,16,0,Sunny + High,14.516129032258064
D10659,4.3,8.5,Foggy,Medium,20:39,93,36.55,Short,20,0,Foggy + Medium,21.627906976744185
D10660,1.9,2.5,Cloudy,Medium,7:14,20,4.75,Short,7,1,Cloudy + Medium,10.526315789473685
D10661,11.4,2.1,Cloudy,High,11:37,45,23.94,Long,11,0,Cloudy + High,3.9473684210526314
D10662,10.2,5.2,Rainy,Low,19:21,63,53.04,Long,19,1,Rainy + Low,6.176470588235294
D10663,9.0,5.3,Sunny,Medium,8:18,24,47.699999999999996,Medium,8,1,Sunny + Medium,2.6666666666666665
D10664,2.7,9.5,Cloudy,High,15:01,60,25.650000000000002,Short,15,0,Cloudy + High,22.22222222222222
D10665,9.5,2.5,Snowy,Medium,10:18,49,23.75,Medium,10,0,Snowy + Medium,5.157894736842105
D10666,7.6,1.6,Foggy,Low,8:47,58,12.16,Medium,8,1,Foggy + Low,7.631578947368421
D10667,16.1,0.6,Sunny,High,16:04,50,9.66,Long,16,0,Sunny + High,3.105590062111801
D10668,15.3,8.6,Foggy,Low,19:34,93,131.58,Long,19,1,Foggy + Low,6.078431372549019
D10669,10.5,9.0,Foggy,Medium,6:43,39,94.5,Long,6,0,Foggy + Medium,3.7142857142857144
D10670,2.0,1.2,Foggy,Low,18:12,96,2.4,Short,18,1,Foggy + Low,48.0
D10671,8.7,1.8,Snowy,Medium,20:20,69,15.659999999999998,Medium,20,0,Snowy + Medium,7.931034482758621
D10672,8.5,1.8,Rainy,High,18:14,54,15.3,Medium,18,1,Rainy + High,6.352941176470588
D10673,18.2,3.3,Foggy,Low,19:33,60,60.059999999999995,Long,19,1,Foggy + Low,3.296703296703297
D10674,18.1,2.2,Snowy,High,13:13,29,39.82000000000001,Long,13,0,Snowy + High,1.6022099447513811
D10675,14.7,3.8,Snowy,Medium,10:33,14,55.85999999999999,Long,10,0,Snowy + Medium,0.9523809523809524
D10676,13.9,7.6,Snowy,Medium,15:52,82,105.64,Long,15,0,Snowy + Medium,5.899280575539568
D10677,1.9,7.8,Sunny,High,7:52,11,14.819999999999999,Short,7,1,Sunny + High,5.7894736842105265
D10678,6.4,4.0,Rainy,High,18:16,57,25.6,Medium,18,1,Rainy + High,8.90625
D10679,7.2,3.1,Sunny,Medium,14:29,71,22.32,Medium,14,0,Sunny + Medium,9.86111111111111
D10680,1.9,4.3,Cloudy,High,12:18,64,8.17,Short,12,0,Cloudy + High,33.68421052631579
D10681,18.7,1.4,Foggy,Low,6:57,108,26.179999999999996,Long,6,0,Foggy + Low,5.775401069518717
D10682,15.0,4.9,Cloudy,Medium,20:30,105,73.5,Long,20,0,Cloudy + Medium,7.0
D10683,4.1,5.3,Rainy,High,20:40,19,21.729999999999997,Short,20,0,Rainy + High,4.634146341463415
D10684,7.0,9.9,Rainy,Low,8:32,42,69.3,Medium,8,1,Rainy + Low,6.0
D10685,10.6,3.3,Cloudy,High,11:30,110,34.98,Long,11,0,Cloudy + High,10.377358490566039
D10686,3.5,2.0,Foggy,Low,10:46,116,7.0,Short,10,0,Foggy + Low,33.142857142857146
D10687,19.2,1.5,Rainy,Medium,7:34,24,28.799999999999997,Long,7,1,Rainy + Medium,1.25
D10688,7.8,3.2,Cloudy,Low,16:09,110,24.96,Medium,16,0,Cloudy + Low,14.102564102564102
D10689,9.6,1.2,Cloudy,Low,12:02,58,11.52,Medium,12,0,Cloudy + Low,6.041666666666667
D10690,13.9,3.4,Cloudy,High,16:57,113,47.26,Long,16,0,Cloudy + High,8.129496402877697
D10691,14.3,3.3,Cloudy,Low,11:33,96,47.19,Long,11,0,Cloudy + Low,6.713286713286713
D10692,8.5,6.3,Rainy,Medium,16:22,72,53.55,Medium,16,0,Rainy + Medium,8.470588235294118
D10693,5.6,3.7,Cloudy,Low,15:49,90,20.72,Medium,15,0,Cloudy + Low,16.071428571428573
D10694,11.1,5.8,Cloudy,Medium,10:43,77,64.38,Long,10,0,Cloudy + Medium,6.936936936936937
D10695,19.1,3.0,Cloudy,High,16:14,47,57.300000000000004,Long,16,0,Cloudy + High,2.4607329842931933
D10696,8.1,0.8,Foggy,Low,19:06,25,6.48,Medium,19,1,Foggy + Low,3.0864197530864197
D10697,11.6,3.7,Rainy,Low,17:36,119,42.92,Long,17,1,Rainy + Low,10.258620689655173
D10698,12.2,8.2,Rainy,High,10:32,38,100.03999999999999,Long,10,0,Rainy + High,3.114754098360656
D10699,6.6,1.6,Snowy,Low,16:41,54,10.56,Medium,16,0,Snowy + Low,8.181818181818182
D10700,6.5,6.8,Foggy,Low,7:36,44,44.199999999999996,Medium,7,1,Foggy + Low,6.769230769230769
D10701,17.6,3.5,Snowy,High,16:02,51,61.60000000000001,Long,16,0,Snowy + High,2.8977272727272725
D10702,16.9,3.4,Cloudy,High,12:13,68,57.459999999999994,Long,12,0,Cloudy + High,4.023668639053255
D10703,10.2,7.5,Foggy,High,6:27,16,76.5,Long,6,0,Foggy + High,1.5686274509803924
D10704,9.4,3.4,Cloudy,Medium,20:52,71,31.96,Medium,20,0,Cloudy + Medium,7.553191489361702
D10705,5.2,10.0,Cloudy,High,19:43,10,52.0,Medium,19,1,Cloudy + High,1.923076923076923
D10706,9.5,6.9,Snowy,Low,7:58,66,65.55,Medium,7,1,Snowy + Low,6.947368421052632
D10707,4.5,2.8,Cloudy,High,19:09,90,12.6,Short,19,1,Cloudy + High,20.0
D10708,12.9,5.9,Foggy,Low,17:39,17,76.11000000000001,Long,17,1,Foggy + Low,1.317829457364341
D10709,19.0,2.2,Cloudy,High,19:56,62,41.800000000000004,Long,19,1,Cloudy + High,3.263157894736842
D10710,11.3,10.0,Foggy,High,8:09,100,113.0,Long,8,1,Foggy + High,8.849557522123893
D10711,3.1,5.0,Cloudy,High,17:24,98,15.5,Short,17,1,Cloudy + High,31.612903225806452
D10712,8.1,4.4,Snowy,Medium,15:26,58,35.64,Medium,15,0,Snowy + Medium,7.1604938271604945
D10713,2.5,4.2,Rainy,High,7:21,80,10.5,Short,7,1,Rainy + High,32.0
D10714,16.8,6.1,Cloudy,Low,15:05,34,102.48,Long,15,0,Cloudy + Low,2.0238095238095237
D10715,11.5,6.8,Cloudy,High,7:32,112,78.2,Long,7,1,Cloudy + High,9.73913043478261
D10716,19.2,8.9,Sunny,Medium,10:34,19,170.88,Long,10,0,Sunny + Medium,0.9895833333333334
D10717,16.0,2.1,Sunny,High,19:31,47,33.6,Long,19,1,Sunny + High,2.9375
D10718,10.9,5.9,Cloudy,High,18:46,105,64.31,Long,18,1,Cloudy + High,9.63302752293578
D10719,5.4,4.7,Snowy,High,14:54,98,25.380000000000003,Medium,14,0,Snowy + High,18.148148148148145
D10720,12.1,5.1,Cloudy,Medium,6:17,29,61.709999999999994,Long,6,0,Cloudy + Medium,2.396694214876033
D10721,19.5,3.9,Sunny,High,19:37,61,76.05,Long,19,1,Sunny + High,3.128205128205128
D10722,18.6,7.8,Snowy,High,10:10,101,145.08,Long,10,0,Snowy + High,5.43010752688172
D10723,2.7,6.1,Rainy,Medium,13:20,92,16.47,Short,13,0,Rainy + Medium,34.07407407407407
D10724,9.2,4.5,Sunny,High,9:02,110,41.4,Medium,9,1,Sunny + High,11.956521739130435
D10725,11.6,4.1,Sunny,Medium,9:40,43,47.559999999999995,Long,9,1,Sunny + Medium,3.706896551724138
D10726,16.3,9.3,Cloudy,Low,9:15,36,151.59000000000003,Long,9,1,Cloudy + Low,2.2085889570552144
D10727,4.5,6.1,Foggy,Low,10:18,112,27.45,Short,10,0,Foggy + Low,24.88888888888889
D10728,3.3,8.0,Foggy,Medium,19:28,65,26.4,Short,19,1,Foggy + Medium,19.6969696969697
D10729,8.5,9.5,Snowy,Low,12:58,37,80.75,Medium,12,0,Snowy + Low,4.352941176470588
D10730,9.4,4.2,Rainy,High,7:12,90,39.480000000000004,Medium,7,1,Rainy + High,9.574468085106382
D10731,9.6,5.1,Sunny,Low,12:26,25,48.959999999999994,Medium,12,0,Sunny + Low,2.604166666666667
D10732,17.2,4.6,Rainy,High,6:54,55,79.11999999999999,Long,6,0,Rainy + High,3.1976744186046515
D10733,3.1,2.1,Cloudy,Medium,14:39,111,6.510000000000001,Short,14,0,Cloudy + Medium,35.806451612903224
D10734,13.3,8.7,Foggy,High,11:08,62,115.71,Long,11,0,Foggy + High,4.661654135338345
D10735,12.9,0.5,Cloudy,High,17:17,41,6.45,Long,17,1,Cloudy + High,3.1782945736434107
D10736,3.2,1.3,Snowy,Low,15:33,87,4.16,Short,15,0,Snowy + Low,27.1875
D10737,5.9,5.2,Sunny,High,6:22,43,30.680000000000003,Medium,6,0,Sunny + High,7.288135593220338
D10738,17.6,4.5,Rainy,Medium,8:19,60,79.2,Long,8,1,Rainy + Medium,3.4090909090909087
D10739,15.9,3.1,Rainy,Low,15:26,105,49.29,Long,15,0,Rainy + Low,6.60377358490566
D10740,9.9,2.4,Snowy,High,10:50,94,23.76,Medium,10,0,Snowy + High,9.494949494949495
D10741,7.1,5.7,Sunny,High,13:38,92,40.47,Medium,13,0,Sunny + High,12.95774647887324
D10742,17.8,7.7,Cloudy,Medium,11:48,84,137.06,Long,11,0,Cloudy + Medium,4.719101123595506
D10743,3.0,5.8,Rainy,High,6:54,88,17.4,Short,6,0,Rainy + High,29.333333333333332
D10744,18.5,8.4,Snowy,Medium,12:17,40,155.4,Long,12,0,Snowy + Medium,2.1621621621621623
D10745,13.3,7.2,Foggy,Medium,13:18,55,95.76,Long,13,0,Foggy + Medium,4.135338345864661
D10746,12.8,9.9,Cloudy,High,19:25,39,126.72000000000001,Long,19,1,Cloudy + High,3.046875
D10747,4.0,6.0,Rainy,High,13:32,113,24.0,Short,13,0,Rainy + High,28.25
D10748,18.6,8.3,Cloudy,Low,6:02,93,154.38000000000002,Long,6,0,Cloudy + Low,5.0
D10749,11.9,2.4,Sunny,High,9:42,25,28.56,Long,9,1,Sunny + High,2.100840336134454
D10750,10.3,1.5,Snowy,Low,7:09,114,15.450000000000001,Long,7,1,Snowy + Low,11.067961165048542
D10751,7.9,6.2,Sunny,High,12:40,44,48.980000000000004,Medium,12,0,Sunny + High,5.5696202531645564
D10752,10.0,9.2,Sunny,High,12:28,86,92.0,Medium,12,0,Sunny + High,8.6
D10753,19.9,8.0,Cloudy,High,9:22,100,159.2,Long,9,1,Cloudy + High,5.025125628140704
D10754,10.1,1.2,Sunny,Medium,16:46,35,12.12,Long,16,0,Sunny + Medium,3.4653465346534653
D10755,16.7,9.2,Sunny,Low,7:29,47,153.64,Long,7,1,Sunny + Low,2.81437125748503
D10756,7.4,4.7,Sunny,Medium,9:52,96,34.78,Medium,9,1,Sunny + Medium,12.972972972972972
D10757,6.9,0.8,Sunny,Low,17:46,69,5.5200000000000005,Medium,17,1,Sunny + Low,10.0
D10758,8.4,3.2,Cloudy,Low,18:26,11,26.880000000000003,Medium,18,1,Cloudy + Low,1.3095238095238095
D10759,16.4,1.3,Snowy,Medium,18:50,43,21.32,Long,18,1,Snowy + Medium,2.6219512195121952
D10760,13.6,2.0,Sunny,Low,12:40,45,27.2,Long,12,0,Sunny + Low,3.308823529411765
D10761,6.6,1.7,Rainy,Medium,19:36,47,11.219999999999999,Medium,19,1,Rainy + Medium,7.121212121212122
