delivery_id,timestamp,origin_lat,origin_lon,origin_city,dest_lat,dest_lon,dest_city,distance,traffic_index,temperature,precipitation,wind_speed,weather_condition,vehicle_type,vehicle_capacity_weight,special_handling,num_stops,day_of_week,time_of_day,actual_delivery_time
DEL000852,5/28/2023 6:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.3,12.7,0.09,26,clear,Sprinter,1500,FALSE,4,6,6,4053.74
DEL000853,12/15/2023 14:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.22,8,1.78,29.3,rain,Small Van,1000,FALSE,0,4,14,4180.77
DEL000854,1/30/2023 9:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.44,7.9,0.08,21.3,clear,Small Van,1000,FALSE,3,0,9,2806.06
DEL000855,10/16/2023 13:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.6,10.7,0.06,4.4,clear,Large Truck,5000,FALSE,4,0,13,4272.04
DEL000856,7/26/2023 10:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.75,25.9,0.08,13,clear,Small Van,1000,FALSE,1,2,10,317.6
DEL000857,7/8/2023 11:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.66,27.3,1.28,7.7,snow,Sprinter,1500,FALSE,1,5,11,14075.4
DEL000858,3/9/2023 6:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.58,17,0.02,6.7,clear,Sprinter,1500,FALSE,4,3,6,6873.21
DEL000859,10/25/2023 19:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.25,7.2,0.03,12.9,clear,Small Van,1000,TRUE,5,2,19,5839.28
DEL000860,1/1/2023 11:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.34,5.2,1.14,21.6,snow,Large Truck,5000,FALSE,1,6,11,6777.56
DEL000861,3/7/2023 8:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.99,18.4,0.02,3.1,clear,Medium Truck,3000,FALSE,0,1,8,4671.91
DEL000862,4/4/2023 16:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.55,15,1.32,25.5,rain,Small Van,1000,TRUE,4,1,16,2906.77
DEL000863,9/1/2023 16:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.52,5.5,0.01,11.7,clear,Small Van,1000,FALSE,4,4,16,4331.81
DEL000864,6/27/2023 19:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.35,29.3,0.67,26.7,rain,Small Van,1000,FALSE,4,1,19,325.7
DEL000865,3/10/2023 12:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.37,16.5,0.09,15.7,cloudy,Small Van,1000,FALSE,0,4,12,6696.66
DEL000866,11/1/2023 18:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.65,11.1,0.07,17.5,clear,Sprinter,1500,FALSE,4,2,18,8411.47
DEL000867,6/8/2023 8:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,1.16,24.3,0.09,8.4,clear,Medium Truck,3000,TRUE,0,3,8,5120.21
DEL000868,9/30/2023 16:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.71,14.2,0.04,0.4,cloudy,Sprinter,1500,TRUE,0,5,16,4641.7
DEL000869,8/10/2023 14:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.59,21,0.05,4.1,clear,Large Truck,5000,FALSE,1,3,14,2327.08
DEL000870,7/6/2023 16:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.54,23.2,0.12,12.4,cloudy,Medium Truck,3000,FALSE,4,3,16,2336.12
DEL000871,3/24/2023 16:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.45,13.4,0.02,29.4,clear,Medium Truck,3000,FALSE,0,4,16,4523.24
DEL000872,7/6/2023 12:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.44,22.5,0.05,18,clear,Small Van,1000,FALSE,1,3,12,6675.07
DEL000873,1/29/2023 13:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.66,7.7,0.2,6.6,cloudy,Large Truck,5000,FALSE,3,6,13,8218.67
DEL000874,2/25/2023 20:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.37,8.1,0,21.4,clear,Sprinter,1500,FALSE,5,5,20,1727
DEL000875,12/20/2023 15:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.38,0.8,1.12,18.3,snow,Large Truck,5000,FALSE,2,2,15,4309.23
DEL000876,3/11/2023 14:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.34,20,0.07,16.5,clear,Small Van,1000,FALSE,3,5,14,3912.61
DEL000877,11/29/2023 17:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.52,7.7,0.03,16.7,cloudy,Small Van,1000,FALSE,2,2,17,351.95
DEL000878,6/6/2023 6:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.21,25,0,14.6,clear,Large Truck,5000,FALSE,4,1,6,4322.03
DEL000879,8/30/2023 10:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.74,28.1,0.01,4.2,clear,Medium Truck,3000,FALSE,3,2,10,2356.77
DEL000880,12/28/2023 17:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,1.01,1.7,0.23,2.1,cloudy,Large Truck,5000,FALSE,5,3,17,7421.9
DEL000881,12/26/2023 14:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.59,8.2,0.1,6.1,clear,Small Van,1000,FALSE,2,1,14,8096.2
DEL000882,9/28/2023 19:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.46,7.7,0.08,10.8,clear,Small Van,1000,FALSE,1,3,19,5080.97
DEL000883,2/8/2023 7:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,1.1,2.9,0.72,10.7,rain,Medium Truck,3000,FALSE,1,2,7,4528.53
DEL000884,2/24/2023 13:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.39,5.5,0.4,3.8,snow,Large Truck,5000,TRUE,1,4,13,2953.93
DEL000885,7/12/2023 13:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.69,21.2,1.65,10.5,rain,Large Truck,5000,FALSE,3,2,13,4243.12
DEL000886,1/12/2023 11:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.23,9.5,1.74,9,rain,Small Van,1000,FALSE,1,3,11,2966.6
DEL000887,8/2/2023 7:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.88,25.8,0.01,2.4,clear,Small Van,1000,FALSE,2,2,7,3186.22
DEL000888,4/1/2023 12:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.64,19.1,0,12.4,clear,Small Van,1000,FALSE,2,5,12,2374.9
DEL000889,2/3/2023 6:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.37,6.7,0,23.2,clear,Medium Truck,3000,TRUE,0,4,6,1835.25
DEL000890,4/3/2023 15:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.31,14.5,0.01,25.5,clear,Sprinter,1500,FALSE,4,0,15,3470.67
DEL000891,10/26/2023 7:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.79,6.1,0.01,17,clear,Sprinter,1500,FALSE,2,3,7,3024.52
DEL000892,11/7/2023 10:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.6,13.9,0.02,0.8,clear,Small Van,1000,FALSE,3,1,10,2280.17
DEL000893,12/20/2023 10:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.75,7.1,0.81,22.4,rain,Medium Truck,3000,FALSE,2,2,10,6485.04
DEL000894,3/21/2023 16:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,1.17,16.2,0.06,12.4,cloudy,Large Truck,5000,TRUE,5,1,16,6975.58
DEL000895,12/1/2023 12:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.25,9.7,0.03,28.6,clear,Sprinter,1500,FALSE,4,4,12,4533.46
DEL000896,9/16/2023 19:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.68,13.9,0.16,23.1,cloudy,Sprinter,1500,FALSE,4,5,19,3436.07
DEL000897,2/6/2023 11:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.65,5.8,0.08,29.1,clear,Sprinter,1500,FALSE,3,0,11,4361.14
DEL000898,4/28/2023 11:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.56,18.5,1.32,18.8,rain,Small Van,1000,FALSE,0,4,11,5389.8
DEL000899,5/4/2023 12:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.57,10.8,0,28.6,clear,Small Van,1000,FALSE,4,3,12,5547.54
DEL000900,5/7/2023 20:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.72,17.5,0.13,0.9,cloudy,Medium Truck,3000,FALSE,2,6,20,377.15
DEL000901,9/24/2023 20:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.73,10.6,1.05,14.9,rain,Sprinter,1500,FALSE,5,6,20,9768.03
DEL000902,8/21/2023 7:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,1.12,24.2,0.07,4.1,clear,Medium Truck,3000,TRUE,1,0,7,6372.77
DEL000903,9/16/2023 7:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.65,13.5,0.08,27.9,cloudy,Large Truck,5000,FALSE,5,5,7,3416.63
DEL000904,12/10/2023 15:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.6,8.7,0.05,5.5,cloudy,Small Van,1000,FALSE,1,6,15,2155.98
DEL000905,12/11/2023 8:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,1.18,7.1,1.35,17.4,rain,Large Truck,5000,FALSE,1,0,8,3767.55
DEL000906,7/22/2023 18:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,1,20.2,0.5,6.5,rain,Large Truck,5000,FALSE,4,5,18,435.53
DEL000907,6/12/2023 20:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.58,25.1,0.05,5.1,clear,Large Truck,5000,FALSE,3,0,20,7053.29
DEL000908,11/14/2023 8:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.95,10.3,0.85,22.6,snow,Sprinter,1500,FALSE,4,1,8,15635.72
DEL000909,2/4/2023 13:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.2,1.8,0.08,28.5,clear,Small Van,1000,FALSE,4,5,13,3214.36
DEL000910,7/27/2023 16:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.79,21.3,0.1,1.3,clear,Large Truck,5000,FALSE,1,3,16,2697.31
DEL000911,10/29/2023 17:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,1.2,6.7,0.09,20.1,clear,Sprinter,1500,FALSE,4,6,17,5865.4
DEL000912,10/23/2023 15:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.34,9.4,0.03,10.6,clear,Large Truck,5000,TRUE,3,0,15,3811.36
DEL000913,3/18/2023 9:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.67,12.8,0.03,28.2,clear,Large Truck,5000,FALSE,1,5,9,2175.95
DEL000914,11/12/2023 8:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.43,8.7,0.06,18.4,cloudy,Small Van,1000,FALSE,4,6,8,2254.8
DEL000915,10/7/2023 8:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,1.15,11.1,0.07,11.2,clear,Medium Truck,3000,FALSE,1,5,8,387.39
DEL000916,1/1/2023 10:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.77,7.2,0.02,29.9,clear,Small Van,1000,FALSE,4,6,10,5111.91
DEL000917,11/25/2023 20:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.76,11.9,0.04,9.1,cloudy,Small Van,1000,TRUE,1,5,20,5427.66
DEL000918,8/5/2023 12:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.57,28.1,0.08,3.5,clear,Sprinter,1500,FALSE,3,5,12,7050.95
DEL000919,9/14/2023 13:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.23,6.3,0.1,7.9,clear,Small Van,1000,TRUE,0,3,13,3786.33
DEL000920,3/20/2023 18:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.84,13.4,0.1,24.5,clear,Small Van,1000,FALSE,5,0,18,4922.63
DEL000921,7/30/2023 6:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.56,27.2,0.21,5.7,cloudy,Large Truck,5000,FALSE,0,6,6,4686.39
DEL000922,5/1/2023 13:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.24,18.7,0.03,23.4,clear,Medium Truck,3000,FALSE,1,0,13,3519.09
DEL000923,8/3/2023 9:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.66,20.9,0.14,5.2,cloudy,Small Van,1000,FALSE,2,3,9,5643.29
DEL000924,6/15/2023 19:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.63,24.3,0.5,6.6,snow,Sprinter,1500,FALSE,3,3,19,568.96
DEL000925,1/12/2023 6:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.78,7.6,1.92,13.9,rain,Sprinter,1500,FALSE,2,3,6,6161.84
DEL000926,6/6/2023 13:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.52,26.3,0.02,29.1,clear,Small Van,1000,FALSE,4,1,13,3106.97
DEL000927,2/8/2023 6:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.54,8.4,0.1,2.9,clear,Small Van,1000,FALSE,5,2,6,7254.82
DEL000928,3/28/2023 13:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.66,17.9,0.14,8.6,cloudy,Medium Truck,3000,FALSE,3,1,13,5499.99
DEL000929,10/7/2023 14:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.45,14.8,0.06,9.9,clear,Large Truck,5000,FALSE,0,5,14,4464.62
DEL000930,1/13/2023 18:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.46,6.2,0.06,18.2,clear,Medium Truck,3000,FALSE,5,4,18,2884.64
DEL000931,1/10/2023 6:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.77,5.7,0.51,2.9,rain,Small Van,1000,TRUE,4,1,6,3249.92
DEL000932,2/23/2023 11:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.23,5.7,0.09,27.8,clear,Large Truck,5000,FALSE,3,3,11,3003.29
DEL000933,7/29/2023 7:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.75,21.1,0.09,0.5,clear,Medium Truck,3000,FALSE,3,5,7,2284.15
DEL000934,10/20/2023 14:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.72,11.5,0.28,11.3,cloudy,Sprinter,1500,FALSE,4,4,14,6488.9
DEL000935,7/31/2023 10:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.57,28.6,0.06,13.1,clear,Large Truck,5000,FALSE,4,0,10,2928.91
DEL000936,12/13/2023 10:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.7,8.6,0.11,19.3,cloudy,Large Truck,5000,FALSE,2,2,10,5993.91
DEL000937,8/9/2023 8:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.46,23.5,0.03,20.1,cloudy,Medium Truck,3000,FALSE,0,2,8,4344.73
DEL000938,9/6/2023 17:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.81,6.2,0.3,28.8,cloudy,Medium Truck,3000,FALSE,5,2,17,356.93
DEL000939,8/2/2023 13:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.56,27.3,0.06,28.3,clear,Large Truck,5000,FALSE,0,2,13,7218.19
DEL000940,4/13/2023 11:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.21,17.4,0.05,10.5,clear,Sprinter,1500,FALSE,4,3,11,3566.96
DEL000941,8/2/2023 11:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.55,23.9,1.38,12.7,rain,Medium Truck,3000,FALSE,3,2,11,3785.48
DEL000942,6/8/2023 14:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.37,27,0.06,18.6,clear,Medium Truck,3000,FALSE,0,3,14,2461.97
DEL000943,11/2/2023 9:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.8,8.1,0.89,12.3,rain,Large Truck,5000,FALSE,4,3,9,6086.97
DEL000944,12/18/2023 15:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.37,9.8,0.05,26.9,clear,Medium Truck,3000,FALSE,1,0,15,5994.84
DEL000945,2/24/2023 9:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.73,1.2,0,8.5,clear,Large Truck,5000,FALSE,2,4,9,2201.57
DEL000946,5/2/2023 6:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.5,15.8,0.09,0.3,clear,Small Van,1000,FALSE,1,1,6,5084.9
DEL000947,1/26/2023 11:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.22,3,0.04,14.6,clear,Medium Truck,3000,FALSE,4,3,11,2135.23
DEL000948,7/17/2023 18:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,1.01,29.1,0.02,22.9,clear,Sprinter,1500,FALSE,1,0,18,3464.96
DEL000949,10/5/2023 8:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.8,8.6,0.01,1.9,clear,Sprinter,1500,FALSE,2,3,8,4973.82
DEL000950,6/22/2023 18:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.64,25.5,1.05,18.6,rain,Small Van,1000,FALSE,0,3,18,5726.66
DEL000951,4/24/2023 9:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,1.16,10.9,1.26,25.2,rain,Large Truck,5000,FALSE,4,0,9,7127.34
DEL000952,1/24/2023 10:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.71,5.8,0.01,27.4,clear,Small Van,1000,FALSE,3,1,10,5558.47
DEL000953,2/22/2023 16:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.82,8.7,0.02,2.6,clear,Small Van,1000,FALSE,1,2,16,7809.52
DEL000954,4/1/2023 13:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.6,16.6,0.12,26,cloudy,Small Van,1000,FALSE,0,5,13,4510.74
DEL000955,5/19/2023 8:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.35,15.4,0.02,1.4,cloudy,Large Truck,5000,FALSE,1,4,8,4012.94
DEL000956,5/6/2023 18:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.72,17.3,0.09,16.6,clear,Sprinter,1500,FALSE,4,5,18,2250.34
DEL000957,6/15/2023 14:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.51,26.4,0.03,22.5,clear,Medium Truck,3000,FALSE,0,3,14,6685.49
DEL000958,3/17/2023 12:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.35,13.4,0.02,17.9,cloudy,Large Truck,5000,TRUE,5,4,12,1965.02
DEL000959,3/16/2023 8:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,1.06,16.6,0.09,11.5,clear,Small Van,1000,FALSE,5,3,8,8925.46
DEL000960,1/21/2023 19:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.49,2.7,0.09,20.9,clear,Medium Truck,3000,FALSE,0,5,19,6805.83
DEL000961,5/30/2023 10:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.73,17,0.02,20.1,clear,Large Truck,5000,FALSE,4,1,10,8493.58
DEL000962,10/26/2023 7:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.99,8,0.03,26.3,clear,Medium Truck,3000,FALSE,4,3,7,2894.8
DEL000963,4/16/2023 17:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.64,14.5,0.09,20.8,clear,Large Truck,5000,FALSE,3,6,17,4286.43
DEL000964,11/29/2023 20:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.25,10.5,1.39,7.5,rain,Large Truck,5000,FALSE,0,2,20,4596.74
DEL000965,9/28/2023 20:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.47,13.6,0.07,19.6,clear,Sprinter,1500,FALSE,0,3,20,4400.56
DEL000966,8/9/2023 15:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.33,25.9,0.09,18.1,clear,Small Van,1000,FALSE,5,2,15,1796.74
DEL000967,3/24/2023 12:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.63,12.7,0.84,1.1,rain,Medium Truck,3000,FALSE,0,4,12,5246.1
DEL000968,4/10/2023 17:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.93,14.6,0.07,26.4,clear,Small Van,1000,FALSE,1,0,17,2837.83
DEL000969,5/7/2023 9:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.42,17.5,0.02,28.2,clear,Small Van,1000,FALSE,0,6,9,7365.55
DEL000970,7/25/2023 12:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.68,25.4,0.15,15.3,cloudy,Small Van,1000,FALSE,2,1,12,2603.55
DEL000971,2/23/2023 15:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.31,0.5,0.01,14.8,clear,Large Truck,5000,FALSE,3,3,15,3922.82
DEL000972,9/25/2023 6:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.61,10.7,1.47,14.8,rain,Medium Truck,3000,FALSE,3,0,6,3676.31
DEL000973,4/16/2023 16:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.83,14.8,0.07,18.2,clear,Small Van,1000,FALSE,0,6,16,8892.87
DEL000974,11/22/2023 9:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.35,6.1,0.07,13.5,clear,Large Truck,5000,FALSE,0,2,9,5719.9
DEL000975,4/28/2023 13:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.58,10.5,0.76,8.8,rain,Sprinter,1500,FALSE,2,4,13,5604.19
DEL000976,1/20/2023 12:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.49,3,0.06,4.8,clear,Large Truck,5000,FALSE,2,4,12,7329.39
DEL000977,1/30/2023 19:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.65,8.2,0.06,9.4,clear,Large Truck,5000,FALSE,5,0,19,5629.27
DEL000978,7/15/2023 11:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.24,25.4,0,8.3,cloudy,Large Truck,5000,FALSE,4,5,11,1767.2
DEL000979,8/26/2023 16:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.41,28.6,1.97,2.9,rain,Sprinter,1500,FALSE,2,5,16,318.67
DEL000980,12/26/2023 8:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.59,4.5,1.5,5.3,rain,Sprinter,1500,FALSE,3,1,8,2888.14
DEL000981,8/19/2023 7:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.6,25.7,1.39,22.8,rain,Small Van,1000,FALSE,3,5,7,2476.47
DEL000982,6/10/2023 12:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.28,28.6,0.05,19.5,clear,Sprinter,1500,FALSE,5,5,12,2026.98
DEL000983,11/27/2023 14:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.69,5.7,0.07,23.4,clear,Small Van,1000,FALSE,4,0,14,2951.39
DEL000984,11/3/2023 20:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.71,8.5,0.27,2.7,cloudy,Large Truck,5000,FALSE,0,4,20,4651.36
DEL000985,4/19/2023 20:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.46,16.9,0.08,28.9,clear,Medium Truck,3000,FALSE,0,2,20,2667
DEL000986,1/13/2023 13:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.62,4,0,12.3,cloudy,Sprinter,1500,FALSE,1,4,13,8862.71
DEL000987,2/12/2023 16:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.43,5.2,0.51,0.6,rain,Sprinter,1500,FALSE,2,6,16,8021.53
DEL000988,8/30/2023 6:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.64,23.6,0.11,6.1,cloudy,Sprinter,1500,FALSE,4,2,6,4850.45
DEL000989,12/2/2023 18:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.37,4,0.02,3.3,clear,Large Truck,5000,FALSE,4,5,18,3823.28
DEL000990,12/28/2023 12:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.72,9.8,0.07,12.4,cloudy,Large Truck,5000,TRUE,2,3,12,3437.04
DEL000991,5/19/2023 6:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.53,11.9,0.08,5.3,clear,Small Van,1000,FALSE,4,4,6,294.44
DEL000992,10/16/2023 20:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.23,5.8,1.02,14.3,rain,Small Van,1000,FALSE,2,0,20,3956.24
DEL000993,1/12/2023 12:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.25,6.2,1.61,10.6,rain,Medium Truck,3000,FALSE,0,3,12,2407.36
